Literals;Index;ApproxTime;ApproxTimeout;ApproxStatus;ASPSimpleTime;ASPSimpleTimeout;ASPSimpleStatus;ASPGeneralTime;ASPGeneralTimeout;ASPGeneralStatus
500;78;0,11190962791442871;0;226;0,04898262023925781;0;226;10,686959743499756;0;226
50;32;0,008200407028198242;0;23;0,009290695190429688;0;23;0,06015801429748535;0;23
250;42;0,03956866264343262;0;104;0,025935888290405273;0;104;2,4696853160858154;0;104
250;5;0,03892326354980469;0;128;0,02505636215209961;0;128;2,331949472427368;0;128
100;42;0,014328956604003906;0;47;0,012887001037597656;0;47;0,306011438369751;0;47
50;63;0,0074727535247802734;0;32;0,00894474983215332;0;32;0,05787301063537598;0;32
250;78;0,03958010673522949;0;118;0,02575373649597168;0;118;2,2152040004730225;0;118
100;23;0,013039112091064453;0;61;0,012572288513183594;0;61;0,24133539199829102;0;61
150;14;0,020673513412475586;0;78;0,016249418258666992;0;78;0,676837682723999;0;78
50;33;0,008619308471679688;0;31;0,00918126106262207;0;31;0,07518601417541504;0;31
200;68;0,038332223892211914;0;85;0,02156209945678711;0;85;1,6677911281585693;0;85
200;55;0,02852034568786621;0;94;0,020526409149169922;0;95;1,305457592010498;0;95
500;16;0,11137270927429199;0;242;0,04947471618652344;0;242;11,14096450805664;0;242
100;20;0,01440119743347168;0;38;0,013486146926879883;0;38;0,33248186111450195;0;38
500;18;0,11615943908691406;0;249;0,04867982864379883;0;249;9,814366579055786;0;249
1000;98;0,3591580390930176;0;502;0,09647703170776367;0;502;46,58945417404175;0;502
50;23;0,007603883743286133;0;30;0,009083032608032227;0;30;0,059203147888183594;0;30
100;83;0,01352071762084961;0;55;0,013641119003295898;0;55;0,27451491355895996;0;55
150;26;0,020728588104248047;0;83;0,017981529235839844;0;83;0,6853728294372559;0;83
250;90;0,038729190826416016;0;139;0,024405479431152344;0;139;2,0913612842559814;0;139
1000;6;0,37066102027893066;0;508;0,10514354705810547;0;508;42,69657826423645;0;508
50;25;0,008363485336303711;0;21;0,009843826293945312;0;23;0,08398580551147461;0;23
100;18;0,014447689056396484;0;50;0,01373291015625;0;54;0,29862475395202637;0;54
